Data,FechAjust,Var,FechHist,AbertAjust,MinAjust,MedAjust,MaxAjust,Vol,Neg,Fator,Tipo
2010-08-23,1.05817961944,0.0400959994,1.0581796194,,,,,,,,
2010-08-24,1.05860390714,0.0400959999,1.0586039071,,,,,,,,
2010-08-25,1.05902836497,0.0400960006,1.0590283649,,,,,,,,
2010-08-26,1.05945337423,0.0401319996,1.0594533742,,,,,,,,
2010-08-27,1.05987817265,0.0400959995,1.0598781726,,,,,,,,
2010-08-30,1.06030352296,0.0401320001,1.0603035229,,,,,,,,
2010-08-31,1.06072789884,0.0400239998,1.0607278988,,,,,,,,
2010-09-01,1.0611532083,0.0400960001,1.0611532083,,,,,,,,
2010-09-02,1.06157868829,0.0400959999,1.0615786882,,,,,,,,
2010-09-03,1.06200433888,0.0400959999,1.0620043388,,,,,,,,
2010-09-06,1.06242977782,0.0400600001,1.0624297778,,,,,,,,
2010-09-08,1.06285500472,0.0400240005,1.0628550047,,,,,,,,
2010-09-09,1.06328078443,0.0400599995,1.0632807844,,,,,,,,
2010-09-10,1.06370750028,0.0401320005,1.0637075002,,,,,,,,
2010-09-13,1.06413400443,0.0400959991,1.0641340044,,,,,,,,
2010-09-14,1.06456029652,0.0400600007,1.0645602965,,,,,,,,
2010-09-15,1.06498675937,0.0400599995,1.0649867593,,,,,,,,
2010-09-16,1.06541185949,0.0399160004,1.0654118594,,,,,,,,
2010-09-17,1.06583789638,0.0399879995,1.0658378963,,,,,,,,
2010-09-20,1.06626487104,0.0400599998,1.066264871,,,,,,,,
2010-09-21,1.06669201675,0.0400600002,1.0666920167,,,,,,,,
2010-09-22,1.06711933357,0.0400599998,1.0671193335,,,,,,,,
2010-09-23,1.06754682158,0.0400600004,1.0675468215,,,,,,,,
2010-09-24,1.06797486515,0.0400959996,1.0679748651,,,,,,,,
2010-09-27,1.06840308035,0.0400959998,1.0684030803,,,,,,,,
2010-09-28,1.06883146725,0.040096,1.0688314672,,,,,,,,
2010-09-29,1.06925964114,0.0400600003,1.0692596411,,,,,,,,
2010-09-30,1.06968721668,0.0399879995,1.0696872166,,,,,,,,
2010-10-01,1.07011534829,0.0400239998,1.0701153482,,,,,,,,
2010-10-04,1.07054480699,0.0401320007,1.0705448069,,,,,,,,
2010-10-05,1.07097443803,0.0401319998,1.070974438,,,,,,,,
2010-10-06,1.07140424149,0.0401319998,1.0714042414,,,,,,,,
2010-10-07,1.07183421744,0.0401319999,1.0718342174,,,,,,,,
2010-10-08,1.07226436595,0.0401320001,1.0722643659,,,,,,,,
2010-10-11,1.07269468708,0.0401319995,1.072694687,,,,,,,,
2010-10-13,1.07312518091,0.0401319998,1.0731251809,,,,,,,,
2010-10-14,1.07355584751,0.0401320002,1.0735558475,,,,,,,,
2010-10-15,1.07398630046,0.0400959997,1.0739863004,,,,,,,,
2010-10-18,1.07441731265,0.0401320007,1.0744173126,,,,,,,,
2010-10-19,1.0748484978,0.0401319994,1.0748484978,,,,,,,,
2010-10-20,1.075279856,0.040132,1.075279856,,,,,,,,
2010-10-21,1.07571138731,0.0401319998,1.0757113873,,,,,,,,
2010-10-22,1.07614309181,0.0401320005,1.0761430918,,,,,,,,
2010-10-25,1.07657496955,0.0401319994,1.0765749695,,,,,,,,
2010-10-26,1.07700702062,0.0401320002,1.0770070206,,,,,,,,
2010-10-27,1.07743924508,0.0401320002,1.077439245,,,,,,,,
2010-10-28,1.077871643,0.0401320002,1.077871643,,,,,,,,
2010-10-29,1.07830421444,0.0401319992,1.0783042144,,,,,,,,
2010-11-01,1.07873695949,0.0401320002,1.0787369594,,,,,,,,
2010-11-03,1.07916987821,0.0401320003,1.0791698782,,,,,,,,
2010-11-04,1.07960297066,0.0401319994,1.0796029706,,,,,,,,
2010-11-05,1.08003623693,0.0401320005,1.0800362369,,,,,,,,
2010-11-08,1.08046967707,0.0401319997,1.080469677,,,,,,,,
2010-11-09,1.08090329116,0.0401319999,1.0809032911,,,,,,,,
2010-11-10,1.08133707927,0.0401320001,1.0813370792,,,,,,,,
2010-11-11,1.08177065218,0.0400959995,1.0817706521,,,,,,,,
2010-11-12,1.08220439895,0.0400960008,1.0822043989,,,,,,,,
2010-11-16,1.08263870921,0.0401319991,1.0826387092,,,,,,,,
2010-11-17,1.08307319378,0.0401320002,1.0830731937,,,,,,,,
2010-11-18,1.08350785272,0.0401320005,1.0835078527,,,,,,,,
